file,ok,width,height,bands,dtypes,crs,nodata,compression,band,min,max,mean,std,median_s4,P1_s4,P5_s4,P25_s4,P50_s4,P75_s4,P95_s4,P99_s4,nan,posinf,neginf,constant,mask_fg,mask_fg_pct,mask_empty,error
Mask_oil/00444.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.011406183242797852,0.10618889879186792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,47841,1.1406183242797852,False,
Mask_oil/00445.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.03432607650756836,0.18206536457867248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,143974,3.432607650756836,False,
Mask_oil/00446.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.03216242790222168,0.17643130712448987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,134899,3.216242790222168,False,
Mask_oil/00447.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.08158445358276367,0.2737305801629872,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,False,342190,8.158445358276367,False,
Mask_oil/00448.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.010365962982177734,0.10128430181242232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,43478,1.0365962982177734,False,
Mask_oil/00449.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.035715579986572266,0.18558011028338953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,149802,3.5715579986572266,False,
Mask_oil/00450.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.008446216583251953,0.09151435957641157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,35426,0.8446216583251953,False,
Mask_oil/00451.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.06346487998962402,0.24379722926548333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,False,266191,6.346487998962402,False,
Mask_oil/00452.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.006081581115722656,0.07774699664202818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,25508,0.6081581115722656,False,
Mask_oil/00453.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.020993709564208984,0.1433630835429492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,88054,2.0993709564208984,False,
Mask_oil/00454.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.02448272705078125,0.15454230206302155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,102688,2.448272705078125,False,
Mask_oil/00455.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.0034024715423583984,0.05823138955719535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,14271,0.34024715423583984,False,
Mask_oil/00456.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.038341522216796875,0.19201939977745933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,160816,3.8341522216796875,False,
Mask_oil/00457.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.02804112434387207,0.16509033796501713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,117613,2.804112434387207,False,
Mask_oil/00458.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.001924276351928711,0.043824348397324964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,8071,0.1924276351928711,False,
Mask_oil/00459.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.00518035888671875,0.07178804056751754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,21728,0.518035888671875,False,
Mask_oil/00460.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.006317138671875,0.07922898731446276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,26496,0.6317138671875,False,
Mask_oil/00461.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.004753828048706055,0.06878393102745285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,19939,0.47538280487060547,False,
Mask_oil/00462.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.011720657348632812,0.10762566394661058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,49160,1.1720657348632812,False,
Mask_oil/00463.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.014216423034667969,0.11838207782754673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,59628,1.4216423034667969,False,
Mask_oil/00464.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.1144568920135498,0.31836537481979477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,False,480067,11.44568920135498,False,
Mask_oil/00465.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.04777860641479492,0.213297471114533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,200398,4.777860641479492,False,
Mask_oil/00466.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.0344243049621582,0.1823164068042987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,144386,3.4424304962158203,False,
Mask_oil/00467.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.020227670669555664,0.14077823698583408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,84841,2.0227670669555664,False,
Mask_oil/00468.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.047585487365722656,0.21288754956053513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,199588,4.758548736572266,False,
Mask_oil/00469.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.03852677345275879,0.19246418155095402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,161593,3.852677345275879,False,
Mask_oil/00470.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.06319308280944824,0.24330991984398512,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,False,265051,6.319308280944824,False,
Mask_oil/00471.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.013957738876342773,0.11731547383786421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,58543,1.3957738876342773,False,
Mask_oil/00472.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.006721019744873047,0.08170586049031045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,28190,0.6721019744873047,False,
Mask_oil/00473.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.014480829238891602,0.11946185509795863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,60737,1.4480829238891602,False,
Mask_oil/00474.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.011015892028808594,0.10437692346308271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,46204,1.1015892028808594,False,
Mask_oil/00475.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.06448101997375488,0.24560785418406128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,False,270453,6.448101997375488,False,
Mask_oil/00476.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.07295012474060059,0.26005461741897873,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,False,305975,7.295012474060059,False,
Mask_oil/00477.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.046027183532714844,0.20954398561820053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,193052,4.602718353271484,False,
Mask_oil/00478.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.02671670913696289,0.16125422968050734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,112058,2.671670913696289,False,
Mask_oil/00479.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.026250600814819336,0.15987966340870355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,110103,2.6250600814819336,False,
Mask_oil/00480.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.026360750198364258,0.16020568356754294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,110565,2.636075019836426,False,
Mask_oil/00481.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.04931020736694336,0.2165149205398381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,206822,4.931020736694336,False,
Mask_oil/00484.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.042847394943237305,0.20251295190633004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,179715,4.2847394943237305,False,
Mask_oil/00485.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.04145503044128418,0.1993401888541204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,173875,4.145503044128418,False,
Mask_oil/00486.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.0191953182220459,0.13721099803004236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,80511,1.9195318222045898,False,
Mask_oil/00487.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.02059030532836914,0.14200825558696817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,86362,2.059030532836914,False,
Mask_oil/00488.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.024997234344482422,0.15611653538177642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,104846,2.499723434448242,False,
Mask_oil/00489.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.015434980392456055,0.12327506549477292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,64739,1.5434980392456055,False,
Mask_oil/00490.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.006405353546142578,0.07977671961224965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,26866,0.6405353546142578,False,
Mask_oil/00491.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.025670528411865234,0.15815041063152777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,107670,2.5670528411865234,False,
Mask_oil/00492.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.02079153060913086,0.14268581872092417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,87206,2.079153060913086,False,
Mask_oil/00493.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.008771181106567383,0.09324294873374167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,36789,0.8771181106567383,False,
Mask_oil/00494.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.004080533981323242,0.06374859389626181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,17115,0.4080533981323242,False,
Mask_oil/00495.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.02646183967590332,0.1605042389373879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,110989,2.646183967590332,False,
Mask_oil/00496.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.11841511726379395,0.32309902083911657,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,False,496669,11.841511726379395,False,
Mask_oil/00497.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.03235292434692383,0.1769356171976859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,135698,3.235292434692383,False,
Mask_oil/00498.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.07139849662780762,0.2574893227050329,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,False,299467,7.139849662780762,False,
Mask_oil/00499.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.02274799346923828,0.14909903508192726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,95412,2.274799346923828,False,
Mask_oil/00500.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.0035810470581054688,0.05973460605104133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,15020,0.3581047058105469,False,
Mask_oil/00501.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.025662899017333984,0.15812752648214068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,107638,2.5662899017333984,False,
Mask_oil/00502.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.023265600204467773,0.15074585251871325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,97583,2.3265600204467773,False,
Mask_oil/00503.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.015227556228637695,0.12245684039669394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,63869,1.5227556228637695,False,
Mask_oil/00504.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.0022382736206054688,0.047257420071400116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,9388,0.22382736206054688,False,
Mask_oil/00505.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.01051187515258789,0.10198713464630868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,44090,1.051187515258789,False,
Mask_oil/00506.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.002314329147338867,0.048051774451487686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,9707,0.23143291473388672,False,
Mask_oil/00507.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.03539538383483887,0.18477702951942726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,148459,3.5395383834838867,False,
Mask_oil/00508.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.03267669677734375,0.17778900490487393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,137056,3.267669677734375,False,
Mask_oil/00509.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.008539438247680664,0.09201367421255774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,35817,0.8539438247680664,False,
Mask_oil/00511.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.008002519607543945,0.08909814413036234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,33565,0.8002519607543945,False,
Mask_oil/00512.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.008489131927490234,0.09174457240953222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,35606,0.8489131927490234,False,
Mask_oil/00513.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.0020089149475097656,0.04477587752622429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,8426,0.20089149475097656,False,
Mask_oil/00514.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.019110679626464844,0.1369140662995569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,80156,1.9110679626464844,False,
Mask_oil/00515.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.025663375854492188,0.15812895684928568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,107640,2.5663375854492188,False,
Mask_oil/00516.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.04247713088989258,0.20167504615409293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,178162,4.247713088989258,False,
Mask_oil/00517.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.03013324737548828,0.17095389664496072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,126388,3.013324737548828,False,
Mask_oil/00518.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.04696846008300781,0.21157132093088304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,197000,4.696846008300781,False,
Mask_oil/00519.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.017077207565307617,0.12955916234322842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,71627,1.7077207565307617,False,
Mask_oil/00520.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.00479888916015625,0.0691075959861489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,20128,0.479888916015625,False,
Mask_oil/00521.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.008382558822631836,0.09117176937088012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,35159,0.8382558822631836,False,
Mask_oil/00522.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.03704023361206055,0.18886041063712777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,155358,3.7040233612060547,False,
Mask_oil/00523.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.030247211456298828,0.17126680254917115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,126866,3.024721145629883,False,
Mask_oil/00524.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.10691976547241211,0.30901121213272587,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,False,448454,10.691976547241211,False,
Mask_oil/00525.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.04898428916931152,0.21583518847465255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,205455,4.898428916931152,False,
Mask_oil/00526.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.13952064514160156,0.3464890109669755,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,False,585192,13.952064514160156,False,
Mask_oil/00527.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.014801502227783203,0.1207576819899427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,62082,1.4801502227783203,False,
Mask_oil/00528.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.02912116050720215,0.1681461225182309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,122143,2.912116050720215,False,
Mask_oil/00530.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.009752035140991211,0.09826969498070137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,40903,0.9752035140991211,False,
Mask_oil/00531.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.00837087631225586,0.091108752280013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,35110,0.8370876312255859,False,
Mask_oil/00532.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.013907432556152344,0.1171068566559978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,58332,1.3907432556152344,False,
Mask_oil/00533.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.02064824104309082,0.142203696101463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,86605,2.064824104309082,False,
Mask_oil/00534.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.02332305908203125,0.15092744613584147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,97824,2.332305908203125,False,
Mask_oil/00535.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.020118236541748047,0.140404747427565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,84382,2.0118236541748047,False,
Mask_oil/00536.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.004185914993286133,0.06456309401628081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,17557,0.4185914993286133,False,
Mask_oil/00537.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.15534329414367676,0.362231631843863,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,False,651557,15.534329414367676,False,
Mask_oil/00538.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.07082152366638184,0.25652648099553765,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,False,297047,7.082152366638184,False,
Mask_oil/00539.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.0451507568359375,0.20763469361616702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,189376,4.51507568359375,False,
Mask_oil/00540.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.04741239547729492,0.21251931731586074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,198862,4.741239547729492,False,
Mask_oil/00541.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.06777167320251465,0.2513536821171439,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,False,284255,6.777167320251465,False,
Mask_oil/00542.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.04833388328552246,0.21447078824880547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,202727,4.833388328552246,False,
Mask_oil/00543.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.04108762741088867,0.1984929073912533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,172334,4.108762741088867,False,
Mask_oil/00544.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.0295870304107666,0.1694450885751457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,124097,2.95870304107666,False,
Mask_oil/00545.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.022600889205932617,0.1486273494785996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,94795,2.2600889205932617,False,
Mask_oil/00546.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.017827749252319336,0.13232505661784455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,74775,1.7827749252319336,False,
Mask_oil/00548.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.15854573249816895,0.3652519448336833,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,False,664989,15.854573249816895,False,
Mask_oil/00549.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.054541826248168945,0.22708371900619273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,False,228765,5.4541826248168945,False,
Mask_oil/00550.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.09090614318847656,0.2874755925623474,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,False,381288,9.090614318847656,False,
Mask_oil/00551.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.13701486587524414,0.3438630430919162,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,False,574682,13.701486587524414,False,
Mask_oil/00552.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.16421914100646973,0.37047431049070995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,False,688785,16.421914100646973,False,
Mask_oil/00553.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.07796764373779297,0.2681206636344345,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,False,327020,7.796764373779297,False,
Mask_oil/00554.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.05641341209411621,0.23071831099853266,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,False,236615,5.641341209411621,False,
Mask_oil/00555.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.06919193267822266,0.25378023786432813,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,False,290212,6.919193267822266,False,
Mask_oil/00556.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.0075190067291259766,0.08638559640896933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,31537,0.7519006729125977,False,
Mask_oil/00557.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.005154609680175781,0.0716103322099599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,21620,0.5154609680175781,False,
Mask_oil/00558.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.007518768310546875,0.08638423718271286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,31536,0.7518768310546875,False,
Mask_oil/00559.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.11582064628601074,0.32000972513331766,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,False,485787,11.582064628601074,False,
Mask_oil/00560.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.0479891300201416,0.21374324181141155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,201281,4.79891300201416,False,
Mask_oil/00561.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.06649613380432129,0.2491473419352474,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,False,278905,6.649613380432129,False,
Mask_oil/00562.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.04571866989135742,0.20887429979469113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,191758,4.571866989135742,False,
Mask_oil/00563.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.048178672790527344,0.21414361601194337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,202076,4.817867279052734,False,
Mask_oil/00564.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.0044252872467041016,0.06637547799819041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,18561,0.44252872467041016,False,
Mask_oil/00565.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.0033326148986816406,0.05763253054151558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,13978,0.33326148986816406,False,
Mask_oil/00566.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.0024580955505371094,0.04951821197096619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,10310,0.24580955505371094,False,
Mask_oil/00567.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.00122833251953125,0.035026043435602484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,5152,0.122833251953125,False,
Mask_oil/00568.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.004232168197631836,0.06491730855464349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,17751,0.4232168197631836,False,
Mask_oil/00569.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.11252760887145996,0.3160144713666317,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,False,471975,11.252760887145996,False,
Mask_oil/00570.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.008549690246582031,0.09206841501443115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,35860,0.8549690246582031,False,
Mask_oil/00571.tif,True,2048,2048,1,uint8,,,,1,0.0,1.0,0.03337907791137695,0.1796243721468865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,False,140002,3.3379077911376953,False,
