file,ok,width,height,bands,dtypes,crs,nodata,compression,band,min,max,mean,std,median_s4,P1_s4,P5_s4,P25_s4,P50_s4,P75_s4,P95_s4,P99_s4,nan,posinf,neginf,constant,mask_fg,mask_fg_pct,mask_empty,error
Oil/00339.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-46.33436584472656,17.60979461669922,-25.22515106201172,3.3771047592163086,-24.34872055053711,-35.64715042114258,-32.78512439727783,-26.254508018493652,-24.348719596862793,-23.039305686950684,-21.40734024047852,-20.309919147491456,0,0,0,False,,,,
Oil/00340.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-49.242393493652344,-1.34059739112854,-36.2690315246582,2.704632520675659,-36.10595703125,-43.44220153808594,-40.97328605651855,-37.94603729248047,-36.10595893859863,-34.390896797180176,-32.196113204956056,-30.82532531738281,0,0,0,False,,,,
Oil/00340.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-44.60331726074219,12.473007202148438,-24.157073974609375,2.5952978134155273,-23.760780334472656,-33.84519054412842,-29.142223739624022,-25.12661647796631,-23.760781288146973,-22.578747749328613,-20.981202697753908,-19.877836093902587,0,0,0,False,,,,
Oil/00341.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-51.27334976196289,-1.5671149492263794,-36.22759246826172,2.6996676921844482,-36.05754852294922,-43.351847114562986,-40.91452541351318,-37.90310859680176,-36.057546615600586,-34.358826637268066,-32.17572536468506,-30.814266567230224,0,0,0,False,,,,
Oil/00341.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-44.60331726074219,12.473007202148438,-24.52509307861328,3.0672035217285156,-23.863210678100586,-34.828927993774414,-31.410261154174805,-25.488701820373535,-23.863210678100586,-22.607279300689697,-20.987455081939697,-19.891259002685544,0,0,0,False,,,,
Oil/00342.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-50.33778381347656,-0.516094446182251,-35.47930145263672,2.6893153190612793,-35.32182312011719,-42.495864715576175,-40.08916816711426,-37.13477897644043,-35.32182312011719,-33.64802837371826,-31.468982124328615,-30.07192373275757,0,0,0,False,,,,
Oil/00342.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-45.5870246887207,17.60979461669922,-24.59930419921875,2.8870227336883545,-24.049758911132812,-34.99185321807861,-31.246403884887695,-25.39099359512329,-24.04975986480713,-22.90086030960083,-21.36170339584351,-20.28072345733642,0,0,0,False,,,,
Oil/00344.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.82613754272461,-3.065114736557007,-35.75634002685547,2.585665225982666,-35.59186553955078,-42.616865692138674,-40.251437187194824,-37.370530128479004,-35.59186553955078,-33.95218849182129,-31.852363681793214,-30.572256679534913,0,0,0,False,,,,
Oil/00344.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-42.81927490234375,12.850931167602539,-23.615760803222656,2.0273542404174805,-23.445396423339844,-31.308036918640138,-26.70262451171875,-24.588948726654053,-23.44539737701416,-22.36063575744629,-20.858661937713624,-19.81621643066406,0,0,0,False,,,,
Oil/00345.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-51.27334976196289,-4.5821733474731445,-36.17064666748047,2.732316732406616,-35.991668701171875,-43.48224910736084,-40.96654052734375,-37.8782844543457,-35.99166679382324,-34.264930725097656,-32.065032196044925,-30.70015104293823,0,0,0,False,,,,
Oil/00345.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-45.282039642333984,12.850931167602539,-23.451553344726562,2.0249948501586914,-23.288742065429688,-31.423605365753176,-26.429995918273924,-24.40556287765503,-23.288743019104004,-22.225692749023438,-20.73934211730957,-19.717480297088624,0,0,0,False,,,,
Oil/00346.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-52.02769088745117,-2.5910770893096924,-34.12834167480469,3.5006909370422363,-33.83302307128906,-44.005937042236326,-40.38521728515625,-36.201687812805176,-33.83302116394043,-31.699026107788086,-28.993571090698243,-27.40446220397949,0,0,0,False,,,,
Oil/00346.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-35.487674713134766,6.55382776260376,-18.333843231201172,1.6220680475234985,-18.30803680419922,-22.255056858062744,-20.870259857177736,-19.337296962738037,-18.308037757873535,-17.278936862945557,-15.815274190902711,-14.782355890274047,0,0,0,False,,,,
Oil/00347.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-55.56682205200195,-3.9372751712799072,-33.72703552246094,3.520071029663086,-33.42995834350586,-43.7216703414917,-40.01240539550781,-35.80352020263672,-33.42995834350586,-31.27257537841797,-28.55724782943726,-26.941628227233885,0,0,0,False,,,,
Oil/00347.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-34.3887825012207,9.010062217712402,-18.347732543945312,1.5707471370697021,-18.33578109741211,-22.108570766448974,-20.87852611541748,-19.362581729888916,-18.33578109741211,-17.308488845825195,-15.846258020401002,-14.82164771080017,0,0,0,False,,,,
Oil/00348.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.78861999511719,2.5477404594421387,-31.315719604492188,2.6996004581451416,-31.132312774658203,-38.63739719390869,-36.00818347930908,-32.9582405090332,-31.132311820983887,-29.444100856781006,-27.290098476409913,-25.959931507110593,0,0,0,False,,,,
Oil/00348.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-40.70014953613281,14.610199928283691,-19.080177307128906,1.4090040922164917,-19.055553436279297,-22.416115341186522,-21.295633029937743,-19.956350803375244,-19.055553436279297,-18.162685871124268,-16.89336585998535,-16.018441619873048,0,0,0,False,,,,
Oil/00349.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.75782775878906,3.3867764472961426,-31.0473690032959,2.784959554672241,-30.894588470458984,-38.33515426635742,-35.73147678375244,-32.71126937866211,-30.894588470458984,-29.213573932647705,-27.020917224884034,-25.54761426925659,0,0,0,False,,,,
Oil/00349.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-40.70014953613281,14.610199928283691,-18.6839599609375,1.8068783283233643,-18.611391067504883,-24.81527410507202,-21.271255588531496,-19.60517930984497,-18.611391067504883,-17.632222175598145,-16.16849527359009,-15.042114868164063,0,0,0,False,,,,
Oil/00350.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.71369934082031,3.3867764472961426,-30.712684631347656,2.7217137813568115,-30.562149047851562,-37.796856536865235,-35.291915321350096,-32.35385608673096,-30.56215000152588,-28.89653730392456,-26.749618148803712,-25.328278141021727,0,0,0,False,,,,
Oil/00350.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-34.2811164855957,13.414969444274902,-18.037456512451172,1.767991065979004,-17.943798065185547,-24.195362243652344,-20.62029447555542,-18.926557064056396,-17.943799018859863,-16.9823317527771,-15.610410690307617,-14.611078481674191,0,0,0,False,,,,
Oil/00351.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.849998474121094,0.14886058866977692,-30.99233055114746,2.7115490436553955,-30.816707611083984,-38.27405910491943,-35.64919147491455,-32.63863277435303,-30.8167085647583,-29.129889011383057,-26.965060997009278,-25.626897354125976,0,0,0,False,,,,
Oil/00351.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-36.55173873901367,16.82306480407715,-18.087265014648438,1.5878503322601318,-18.044309616088867,-22.132686576843263,-20.508862590789796,-19.016182899475098,-18.044309616088867,-17.084568977355957,-15.71382055282593,-14.730880575180054,0,0,0,False,,,,
Oil/00352.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.934139251708984,3.974971055984497,-30.793907165527344,2.688765048980713,-30.6075439453125,-38.0634854888916,-35.460645294189455,-32.421597480773926,-30.6075439453125,-28.927961826324463,-26.77123947143555,-25.46221109390259,0,0,0,False,,,,
Oil/00352.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-35.060096740722656,10.774970054626465,-17.649953842163086,1.4383869171142578,-17.632522583007812,-21.057003059387206,-19.94618339538574,-18.56055212020874,-17.632522583007812,-16.70785140991211,-15.39075679779053,-14.482107534408568,0,0,0,False,,,,
Oil/00353.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.764747619628906,-1.2828387022018433,-30.457509994506836,2.920846939086914,-30.401390075683594,-37.624905586242676,-35.13160591125488,-32.195180892944336,-30.40139102935791,-28.705551147460938,-26.343720340728765,-21.380564022064206,0,0,0,False,,,,
Oil/00353.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-31.525590896606445,5.442225456237793,-17.260482788085938,1.5339627265930176,-17.305831909179688,-20.565972175598144,-19.480922603607176,-18.190754890441895,-17.305831909179688,-16.408250331878662,-15.008544111251831,-12.560993480682372,0,0,0,False,,,,
Oil/00354.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.67793655395508,0.0781373679637909,-30.60771942138672,2.528332471847534,-30.45568084716797,-37.346918716430665,-34.96978321075439,-32.17186641693115,-30.455681800842285,-28.847949504852295,-26.79641752243042,-25.505258846282956,0,0,0,False,,,,
Oil/00354.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-36.747562408447266,10.030977249145508,-17.927276611328125,1.6678826808929443,-17.822288513183594,-25.02819652557373,-20.16421232223511,-18.718987464904785,-17.82228946685791,-16.937954425811768,-15.68544306755066,-14.802147455215453,0,0,0,False,,,,
Oil/00355.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.60556411743164,-6.1854248046875,-29.953338623046875,2.575798988342285,-29.803739547729492,-36.7938436126709,-34.38830375671387,-31.555442810058594,-29.803739547729492,-28.16567611694336,-26.044359016418458,-24.675087966918944,0,0,0,False,,,,
Oil/00355.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-37.31155014038086,2.5538716316223145,-18.34741973876953,2.094883441925049,-18.080507278442383,-27.272830505371093,-21.48206491470337,-19.04075288772583,-18.080507278442383,-17.166595458984375,-15.875935888290412,-14.957752838134763,0,0,0,False,,,,
Oil/00356.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-49.59285354614258,9.717618942260742,-31.88013458251953,2.690417766571045,-31.744579315185547,-38.91557418823242,-36.43305644989014,-33.54328441619873,-31.74457836151123,-30.03945827484131,-27.869547748565672,-26.501061725616452,0,0,0,False,,,,
Oil/00356.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-42.00171661376953,21.264877319335938,-19.54840087890625,2.294550657272339,-19.224925994873047,-29.044929332733155,-23.662224102020264,-20.252290725708008,-19.22492504119873,-18.277700424194336,-16.94922504425049,-16.00864011764526,0,0,0,False,,,,
Oil/00357.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-49.59285354614258,9.717618942260742,-31.88013458251953,2.690417766571045,-31.744579315185547,-38.91557418823242,-36.43305644989014,-33.54328441619873,-31.74457836151123,-30.03945827484131,-27.869547748565672,-26.501061725616452,0,0,0,False,,,,
Oil/00357.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-42.00171661376953,21.264877319335938,-19.54840087890625,2.294550657272339,-19.224925994873047,-29.044929332733155,-23.662224102020264,-20.252290725708008,-19.22492504119873,-18.277700424194336,-16.94922504425049,-16.00864011764526,0,0,0,False,,,,
Oil/00358.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.374473571777344,2.7907278537750244,-32.7244987487793,2.653378486633301,-32.56737518310547,-39.79366523742676,-37.34619960784912,-34.37781238555908,-32.567373275756836,-30.868232250213623,-28.710166835784914,-27.39847457885742,0,0,0,False,,,,
Oil/00358.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-44.170745849609375,9.139799118041992,-20.863800048828125,2.2995240688323975,-20.573253631591797,-31.004176902770997,-24.057661056518555,-21.661328315734863,-20.57325267791748,-19.551844120025635,-18.143137645721435,-17.179994621276855,0,0,0,False,,,,
Oil/00361.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.14684295654297,22.7972469329834,-29.715171813964844,5.409280776977539,-30.677593231201172,-37.896123275756835,-35.56033210754394,-32.635236740112305,-30.67759418487549,-28.602477550506592,-15.53413615226747,-9.49205321311949,0,0,0,False,,,,
Oil/00361.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-41.63990783691406,29.47093391418457,-21.06083106994629,4.392241477966309,-21.980640411376953,-26.85549047470093,-24.785272789001464,-23.066343307495117,-21.98064136505127,-20.807960510253906,-9.489438915252686,-3.3230378341674793,0,0,0,False,,,,
Oil/00362.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.24555587768555,3.973759412765503,-32.55052185058594,2.6809606552124023,-32.41107177734375,-39.53252174377442,-37.071276092529295,-34.18205165863037,-32.41107368469238,-30.75708770751953,-28.60524435043335,-27.218731212615968,0,0,0,False,,,,
Oil/00362.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-36.731266021728516,23.30336570739746,-21.573474884033203,1.7216211557388306,-21.553449630737305,-25.618608360290526,-24.07855987548828,-22.545236587524414,-21.553449630737305,-20.58161687850952,-19.178196048736574,-18.08199489593505,0,0,0,False,,,,
Oil/00363.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.688331604003906,-4.245757579803467,-35.03778839111328,2.515988826751709,-34.897403717041016,-41.67164482116699,-39.391061019897464,-36.604427337646484,-34.897403717041016,-33.28712272644043,-31.221470451354982,-29.921247062683104,0,0,0,False,,,,
Oil/00363.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-38.59819412231445,12.156275749206543,-21.85381317138672,1.8346641063690186,-21.747129440307617,-27.652373561859132,-24.78038215637207,-22.874313354492188,-21.747129440307617,-20.671162605285645,-19.175076961517334,-18.13789802551269,0,0,0,False,,,,
Oil/00364.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.13500213623047,1.9468544721603394,-33.54966735839844,2.6244735717773438,-33.427032470703125,-40.299292373657224,-38.004075050354004,-35.19382190704346,-33.42703056335449,-31.755492687225342,-29.54564771652222,-28.0709217262268,0,0,0,False,,,,
Oil/00364.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-39.10848617553711,13.405876159667969,-21.775957107543945,1.9922304153442383,-21.63237762451172,-28.496283683776856,-24.94407787322998,-22.82224464416504,-21.63237762451172,-20.50918436050415,-18.962262058258055,-17.892128810882568,0,0,0,False,,,,
Oil/00365.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-52.98801040649414,0.0,-31.972110748291016,5.63037633895874,-32.316871643066406,-41.48956119537353,-38.11211757659912,-34.443796157836914,-32.31687355041504,-30.362849712371826,-27.573270130157475,0.0,0,0,0,False,,,,
Oil/00365.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-41.775535583496094,4.70966100692749,-17.027851104736328,3.101926565170288,-17.251380920410156,-24.1378005027771,-19.780612087249757,-18.228405475616455,-17.251381874084473,-16.258682250976562,-14.600704383850097,0.0,0,0,0,False,,,,
Oil/00366.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.30567932128906,2.601224660873413,-34.2904167175293,3.1587460041046143,-34.081153869628906,-42.785549583435056,-39.757796669006346,-36.180925369262695,-34.08115577697754,-32.156081199645996,-29.6896240234375,-28.114569969177246,0,0,0,False,,,,
Oil/00366.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-42.0562744140625,18.290325164794922,-21.470508575439453,1.8973604440689087,-21.40927505493164,-27.39729522705078,-24.171020793914796,-22.475797176361084,-21.409276008605957,-20.35632038116455,-18.840703487396244,-17.705181083679197,0,0,0,False,,,,
Oil/00368.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-53.00443649291992,5.653360366821289,-37.4983024597168,3.017685651779175,-37.291473388671875,-45.477604637145994,-42.83646984100342,-39.38611602783203,-37.29147148132324,-35.37705707550049,-32.951618957519536,-31.474260387420653,0,0,0,False,,,,
Oil/00368.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-39.064151763916016,17.348678588867188,-21.656715393066406,1.6039681434631348,-21.63593864440918,-25.59994478225708,-24.147037982940674,-22.641064167022705,-21.63593864440918,-20.62539291381836,-19.162977409362792,-18.08908800125122,0,0,0,False,,,,
Oil/00369.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-53.00443649291992,-1.456061840057373,-37.06093215942383,3.0121421813964844,-36.83611297607422,-45.10237297058106,-42.42829608917236,-38.94119930267334,-36.83611488342285,-34.932026863098145,-32.49749870300293,-31.027935523986816,0,0,0,False,,,,
Oil/00369.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-38.616851806640625,12.455890655517578,-22.074249267578125,1.6188009977340698,-22.058338165283203,-26.030028305053712,-24.597960567474367,-23.075819492340088,-22.058337211608887,-21.02544593811035,-19.529598045349122,-18.459871196746825,0,0,0,False,,,,
Oil/00370.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-51.121795654296875,-2.367204427719116,-35.27975845336914,3.1368260383605957,-35.048377990722656,-43.81509601593017,-40.845347023010255,-37.20876502990723,-35.04837989807129,-33.080811500549316,-30.546852016448977,-28.945401439666746,0,0,0,False,,,,
Oil/00370.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-42.95469284057617,13.145466804504395,-22.40865707397461,1.7628819942474365,-22.36471176147461,-27.04927894592285,-25.17776527404785,-23.466214179992676,-22.36471176147461,-21.27047348022461,-19.70400791168213,-18.60585199356079,0,0,0,False,,,,
Oil/00371.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-112.27774047851562,0.0,-30.224340438842773,11.626896858215332,-33.068519592285156,-47.85634864807129,-40.620267677307126,-35.540032386779785,-33.06851768493652,-30.542696952819824,0.0,0.0,0,0,0,False,,,,
Oil/00371.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-89.89019012451172,13.145466804504395,-20.476119995117188,8.655356407165527,-22.047021865844727,-47.756587982177734,-25.966267776489257,-23.393799304962158,-22.047021865844727,-20.564101696014404,0.0,0.0,0,0,0,False,,,,
Oil/00372.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.50406265258789,3.7623226642608643,-31.061002731323242,2.979727029800415,-31.001596450805664,-38.158798675537106,-35.72725620269775,-32.822394371032715,-31.001596450805664,-29.269895553588867,-26.972923851013185,-25.050473423004146,0,0,0,False,,,,
Oil/00372.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-35.071266174316406,15.46113395690918,-18.324539184570312,2.1033782958984375,-18.175579071044922,-25.80241823196411,-21.390066051483153,-19.201241493225098,-18.17558002471924,-17.20421314239502,-15.801977586746217,-14.63917770385742,0,0,0,False,,,,
Oil/00373.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.423057556152344,3.3151185512542725,-32.40467834472656,2.671799421310425,-32.255149841308594,-39.47261127471924,-36.98714694976807,-34.06307792663574,-32.25514793395996,-30.555131435394287,-28.37465114593506,-27.01940465927124,0,0,0,False,,,,
Oil/00373.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-37.85447311401367,11.399364471435547,-19.431640625,2.4179437160491943,-18.991363525390625,-28.368461952209472,-24.879944610595704,-20.1298885345459,-18.99136447906494,-17.99879026412964,-16.64414348602295,-15.695188407897948,0,0,0,False,,,,
Oil/00374.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.2501106262207,-6.910384654998779,-31.706451416015625,2.6272997856140137,-31.562599182128906,-38.688062858581546,-36.24218635559082,-33.352834701538086,-31.562599182128906,-29.871942043304443,-27.70225105285645,-26.342084865570065,0,0,0,False,,,,
Oil/00374.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-36.636741638183594,8.834935188293457,-20.762348175048828,1.4933984279632568,-20.71334457397461,-24.67826368331909,-23.103078651428223,-21.648566722869873,-20.713343620300293,-19.79055881500244,-18.49682893753052,-17.596639537811278,0,0,0,False,,,,
Oil/00375.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.45025634765625,0.21641480922698975,-30.998008728027344,7.276299953460693,-32.177093505859375,-39.48399433135987,-37.0059455871582,-34.04294300079346,-32.177093505859375,-30.34734582901001,-26.529507541656493,0.0,0,0,0,False,,,,
Oil/00375.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-34.0118293762207,10.963894844055176,-17.70155143737793,4.1509575843811035,-18.407215118408203,-23.03306650161743,-20.792957878112794,-19.33660316467285,-18.40721607208252,-17.44440221786499,-14.98906044960022,0.0,0,0,0,False,,,,
Oil/00376.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-49.2470817565918,-21.588186264038086,-33.17115783691406,3.2000222206115723,-32.90440368652344,-42.20511554718018,-38.85679206848145,-35.07336711883545,-32.90440368652344,-30.93769407272339,-28.436918163299566,-26.96302177429199,0,0,0,False,,,,
Oil/00376.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-37.070556640625,-11.437527656555176,-21.458885192871094,1.6785109043121338,-21.40087890625,-25.811221256256104,-24.172656059265137,-22.488285541534424,-21.400877952575684,-20.351912021636963,-18.872698211669924,-17.843962364196777,0,0,0,False,,,,
Oil/00377.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-49.43958282470703,4.234925270080566,-31.215282440185547,3.003659963607788,-31.159282684326172,-38.25751403808594,-35.84349746704102,-32.98256301879883,-31.159282684326172,-29.434359550476074,-27.131703376770027,-25.094928989410388,0,0,0,False,,,,
Oil/00377.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-36.798404693603516,16.5540771484375,-18.943450927734375,2.1438190937042236,-18.828678131103516,-26.09404037475586,-21.99857978820801,-19.908703804016113,-18.828678131103516,-17.802191734313965,-16.316623401641845,-14.976699409484858,0,0,0,False,,,,
Oil/00378.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.67286682128906,3.738226890563965,-30.915212631225586,2.7976629734039307,-30.76555633544922,-38.3158162689209,-35.66600589752197,-32.61108684539795,-30.765555381774902,-29.037696838378906,-26.772941303253173,-25.293942050933833,0,0,0,False,,,,
Oil/00378.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-40.509822845458984,15.946731567382812,-19.71742820739746,2.141737937927246,-19.495744705200195,-28.296323585510255,-22.93822317123413,-20.575474739074707,-19.495744705200195,-18.479458808898926,-17.04150609970093,-16.003829383850093,0,0,0,False,,,,
Oil/00379.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-50.3787956237793,4.153879165649414,-31.7645263671875,2.7455062866210938,-31.586294174194336,-39.193203353881835,-36.48072566986084,-33.43298816680908,-31.586294174194336,-29.87950563430786,-27.68825016021729,-26.32627227783203,0,0,0,False,,,,
Oil/00379.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-40.509822845458984,12.214226722717285,-19.780786514282227,1.7087152004241943,-19.684436798095703,-26.35897527694702,-22.161995315551756,-20.62261390686035,-19.684436798095703,-18.762004852294922,-17.462605476379395,-16.5361528968811,0,0,0,False,,,,
Oil/00382.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-49.02674865722656,4.153879165649414,-31.7313289642334,2.7312891483306885,-31.543846130371094,-39.141046371459964,-36.474778175354004,-33.39248275756836,-31.543846130371094,-29.843653678894043,-27.681817436218264,-26.334656352996824,0,0,0,False,,,,
Oil/00382.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-39.781982421875,11.59073543548584,-19.679195404052734,1.8673802614212036,-19.521526336669922,-27.552599086761475,-22.268980026245117,-20.49610996246338,-19.52152729034424,-18.585306644439697,-17.265240001678468,-16.322504882812495,0,0,0,False,,,,
Oil/00384.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.66175079345703,-1.4736151695251465,-35.07405090332031,2.7439522743225098,-34.915367126464844,-42.31725940704346,-39.82718086242676,-36.785048484802246,-34.91536521911621,-33.18392562866211,-30.92186737060547,-29.46023967742919,0,0,0,False,,,,
Oil/00384.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-47.63930892944336,13.340954780578613,-27.2186279296875,2.8407645225524902,-26.741764068603516,-35.95780242919922,-32.92992973327637,-28.527595043182373,-26.741764068603516,-25.32542371749878,-23.53410987854004,-22.357062263488768,0,0,0,False,,,,
Oil/00385.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.855525970458984,-1.7072796821594238,-36.462249755859375,2.770831346511841,-36.26543045043945,-43.84560985565186,-41.33099575042725,-38.176650047302246,-36.26543045043945,-34.52056694030762,-32.292867279052736,-30.91853727340698,0,0,0,False,,,,
Oil/00385.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-45.38736343383789,8.0767183303833,-26.54169273376465,2.4423460960388184,-26.212648391723633,-35.127904739379886,-31.203013324737547,-27.587473392486572,-26.212648391723633,-24.98967218399048,-23.372844886779788,-22.272230167388916,0,0,0,False,,,,
Oil/00386.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-48.66175079345703,1.996451735496521,-34.44298553466797,2.7836523056030273,-34.279640197753906,-41.80157512664795,-39.25920734405518,-36.16483116149902,-34.27964210510254,-32.52142524719238,-30.208572769165038,-28.731251277923583,0,0,0,False,,,,
Oil/00386.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-47.63930892944336,11.14239501953125,-27.14763069152832,3.1180810928344727,-26.47760009765625,-36.396875610351564,-33.606299781799315,-28.494375705718994,-26.477599143981934,-25.05087661743164,-23.287468624114993,-22.143959693908688,0,0,0,False,,,,
Oil/00387.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-43.80569839477539,0.0,-28.797985076904297,3.2355659008026123,-28.918010711669922,-33.934031867980956,-32.36679744720459,-30.281660556793213,-28.91801166534424,-27.620121002197266,-25.883515644073487,-24.079312839508056,0,0,0,False,,,,
Oil/00387.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-27.899154663085938,0.0,-14.908671379089355,1.9471925497055054,-14.987921714782715,-18.74957160949707,-17.125642776489258,-15.846291542053223,-14.987921714782715,-14.101981163024902,-12.76459460258484,-11.19494530677795,0,0,0,False,,,,
Oil/00388.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-43.682708740234375,-21.510251998901367,-29.843761444091797,1.9648582935333252,-29.7468318939209,-34.87631443023682,-33.22016353607178,-31.115351676940918,-29.7468318939209,-28.46206045150757,-26.799730587005616,-25.739096374511718,0,0,0,False,,,,
Oil/00388.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-32.38358688354492,-11.002274513244629,-18.08487319946289,1.6834113597869873,-17.957313537597656,-25.17156951904297,-20.419555282592775,-18.841003894805908,-17.95731258392334,-17.082019805908203,-15.814845085144045,-14.921998224258422,0,0,0,False,,,,
Oil/00389.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,1,-44.3780632019043,-21.218822479248047,-29.753435134887695,1.9741847515106201,-29.648515701293945,-34.80984382629394,-33.15106563568115,-31.02331829071045,-29.648515701293945,-28.36408233642578,-26.697686195373535,-25.639416103363036,0,0,0,False,,,,
Oil/00389.tif,True,2048,2048,2,float32+float32,EPSG:4326,,lzw,2,-32.72501754760742,-11.526928901672363,-18.24356460571289,1.8968232870101929,-18.02288055419922,-25.813222122192382,-21.381354904174803,-18.94179391860962,-18.022881507873535,-17.126428604125977,-15.84829163551331,-14.942992830276488,0,0,0,False,,,,
